id_visitante,pais_origen,edad,genero,destino,region,fecha_visita,dias_estadia,gasto_total,medio_transporte
V2616,Argentina,21,M,Machu Picchu,Cusco,2024-10-21,4,1299.0,Desconocido
V2617,Brasil,36,M,Arequipa,Arequipa,2025-04-10,3,1986.0,Bus
V2618,Chile,33,M,Trujillo,La Libertad,2025-03-22,2,2226.0,Avión
V2619,Chile,37,F,Lago Titicaca,Puno,2024-08-21,3,1190.0,
V2620,Perú,20,M,Huaraz,Áncash,2025-05-14,2,1241.0,Avión
V2621,Brasil,57,M,Arequipa,Arequipa,2025-06-11,3,1354.0,Bus
V2622,USA,40,F,Lago Titicaca,Puno,2025-09-28,4,1000.0,Bus
V2623,Chile,43,F,Lago Titicaca,Puno,2024-05-10,3,1532.0,Bus
V2624,Chile,37,F,Paracas,Ica,2024-01-16,10,547.0,Avión
V2625,Argentina,70,F,Arequipa,Arequipa,2024-04-05,5,1891.0,Auto
V2626,USA,31,M,Paracas,Ica,2024-05-13,1,1435.0,Bus
V2627,Perú,62,F,Lago Titicaca,Puno,2024-01-22,2,1379.0,
V2628,México,46,M,Paracas,Ica,2024-10-12,3,1290.0,Desconocido
V2629,México,40,M,Cusco Ciudad,Cusco,2024-05-01,3,1759.0,Tren
V2630,Colombia,67,M,Machu Picchu,Cusco,2024-09-27,2,1150.0,Tren
V2631,USA,58,M,Paracas,Ica,2025-08-29,7,1141.0,
V2632,Colombia,50,F,Trujillo,La Libertad,2025-01-12,1,607.0,Avión
V2633,Colombia,17,F,Paracas,Ica,2024-04-13,5,1510.0,Tren
V2634,España,62,F,Paracas,Ica,2025-04-12,1,1490.0,Tren
V2635,Chile,23,M,Cusco Ciudad,Cusco,2025-03-03,1,1303.0,Avión
V2636,Perú,73,F,Paracas,Ica,2024-06-29,3,1085.0,
V2637,Brasil,46,F,Paracas,Ica,2025-07-26,5,1940.0,Auto
V2638,España,48,M,Machu Picchu,Cusco,2025-01-07,2,2032.0,Avión
V2639,Brasil,48,F,Cusco Ciudad,Cusco,2024-10-25,4,881.0,Avión
V2640,,34,M,Lago Titicaca,Puno,2024-04-12,1,1267.0,Tren
V2641,Colombia,52,M,Cusco Ciudad,Cusco,2024-08-10,4,868.0,Desconocido
V2642,México,20,F,Lago Titicaca,Puno,2025-04-04,4,1558.0,
V2643,Colombia,66,M,Huaraz,Áncash,2025-09-11,3,1543.0,NA
V2644,USA,74,M,Machu Picchu,Cusco,2024-09-10,2,1937.0,Bus
V2645,Brasil,40,M,Huaraz,Áncash,2025-04-07,1,1309.0,Avión
V2646,Argentina,29,M,Huaraz,Áncash,2025-08-16,7,1562.0,Avión
V2647,Argentina,39,M,Arequipa,Arequipa,2025-05-04,1,1500.0,Bus
V2648,Brasil,29,M,Paracas,Ica,2024-10-04,5,2127.0,Tren
V2649,Perú,48,F,Paracas,Ica,2025-06-15,3,438.0,Auto
V2650,Argentina,68,M,Trujillo,La Libertad,2025-03-18,2,1737.0,Bus
V2651,México,37,M,Huaraz,Áncash,2024-07-11,2,1457.0,Desconocido
V2652,USA,21,M,Lago Titicaca,Puno,2024-02-12,3,921.0,Desconocido
V2653,España,65,M,Cusco Ciudad,Cusco,2025-02-07,2,645.0,Auto
V2654,USA,32,M,Arequipa,Arequipa,2024-07-28,4,756.0,Avión
V2655,Perú,79,M,Huaraz,Áncash,2025-05-30,2,609.0,Bus
V2656,España,30,M,Huaraz,Áncash,2024-06-16,1,1159.0,Avión
V2657,Perú,58,F,Lago Titicaca,Puno,2025-06-01,3,532.0,Bus
V2658,Colombia,29,M,Lago Titicaca,Puno,2024-09-25,3,2009.0,Auto
V2659,México,32,F,Trujillo,La Libertad,2024-09-03,1,1228.0,
V2660,Perú,46,F,Paracas,Ica,2024-12-16,7,1116.0,
V2661,España,67,M,Trujillo,La Libertad,2025-04-28,3,1595.0,Auto
V2662,Argentina,47,F,Lago Titicaca,Puno,2024-06-09,4,1276.0,Avión
V2663,USA,71,F,Paracas,Ica,2024-08-24,7,1715.0,Bus
V2664,México,27,F,Cusco Ciudad,Cusco,2024-12-24,2,2047.0,Desconocido
V2665,Colombia,76,M,Huaraz,Áncash,2024-01-12,1,1850.0,
V2666,Colombia,58,M,Arequipa,Arequipa,2024-01-16,2,1075.0,Bus
V2667,Colombia,31,F,Trujillo,La Libertad,2024-09-08,4,1406.0,
V2668,Chile,27,M,Trujillo,La Libertad,2025-07-16,1,1179.0,Desconocido
V2669,Brasil,58,F,Huaraz,Áncash,2024-06-06,3,974.0,
V2670,Perú,22,F,Trujillo,La Libertad,2025-05-04,7,1358.0,Desconocido
V2671,Argentina,57,F,Lago Titicaca,Puno,2024-10-06,1,1683.0,Desconocido
V2672,Perú,49,M,Machu Picchu,Cusco,2024-09-23,10,1353.0,Tren
V2673,Perú,43,M,Trujillo,La Libertad,2025-02-22,1,572.0,
V2674,Brasil,67,M,Machu Picchu,Cusco,2024-10-20,3,1414.0,
V2675,Brasil,16,M,Machu Picchu,Cusco,2024-07-12,4,1168.0,
V2676,México,65,M,Machu Picchu,Cusco,2024-07-04,7,1640.0,Auto
V2677,Argentina,76,M,Arequipa,Arequipa,2024-09-27,1,1645.0,Avión
V2678,España,37,M,Arequipa,Arequipa,2024-08-15,1,1387.0,Bus
V2679,México,72,F,Huaraz,Áncash,2024-08-10,5,1720.0,
V2680,Perú,23,M,Lago Titicaca,Puno,2024-08-28,7,396.0,
V2681,USA,23,F,Huaraz,Áncash,2024-12-06,4,2071.0,Desconocido
V2682,Brasil,70,F,Lago Titicaca,Puno,2024-09-03,4,1300.0,Auto
V2683,México,49,M,Lago Titicaca,Puno,2024-01-06,10,1781.0,Bus
V2684,México,70,M,Paracas,Ica,2025-02-16,7,1894.0,NA
V2685,Perú,35,M,Trujillo,La Libertad,2025-06-18,1,749.0,Bus
V2686,Colombia,53,F,Arequipa,Arequipa,2024-04-15,5,1659.0,Bus
V2687,España,74,F,Arequipa,Arequipa,2025-05-25,2,1573.0,Avión
V2688,Colombia,56,M,Huaraz,Áncash,2024-02-04,3,1321.0,Tren
V2689,USA,49,F,Paracas,Ica,2025-04-16,1,1870.0,Auto
V2690,España,20,M,Arequipa,Arequipa,2025-03-03,2,1878.0,Tren
V2691,Chile,53,M,Trujillo,La Libertad,2024-06-25,1,1194.0,Desconocido
V2692,Brasil,52,M,Lago Titicaca,Puno,2024-04-30,2,1982.0,Tren
V2693,Colombia,39,F,Lago Titicaca,Puno,2024-02-23,1,1823.0,Bus
V2694,Brasil,47,M,Arequipa,Arequipa,2024-08-20,3,1014.0,Auto
V2695,España,78,F,Paracas,Ica,2025-06-18,3,366.0,Desconocido
V2696,Colombia,70,M,Machu Picchu,Cusco,2024-09-14,3,1183.0,Bus
V2697,Argentina,63,F,Paracas,Ica,2024-03-28,7,1689.0,Auto
V2698,Argentina,76,F,Huaraz,Áncash,2024-03-26,3,1296.0,Tren
V2699,Chile,72,M,Huaraz,Áncash,2025-02-18,1,443.0,
V2700,México,53,M,Machu Picchu,Cusco,2025-03-12,3,1182.0,Tren
V2701,México,72,F,Cusco Ciudad,Cusco,2025-06-07,2,1414.0,Desconocido
V2702,Argentina,39,M,Machu Picchu,Cusco,2024-03-18,3,1314.0,Bus
V2703,Colombia,37,M,Trujillo,La Libertad,2024-11-05,2,1044.0,Auto
V2704,Perú,44,F,Trujillo,La Libertad,2024-09-30,2,546.0,Desconocido
V2705,Colombia,18,F,Trujillo,La Libertad,2025-07-22,2,963.0,Tren
V2706,USA,52,M,Huaraz,Áncash,2024-02-27,5,1484.0,Tren
V2707,Colombia,57,F,Paracas,Ica,2025-01-07,1,1771.0,Desconocido
V2708,Chile,66,M,Trujillo,La Libertad,2025-02-04,3,1353.0,Avión
V2709,España,17,F,Machu Picchu,Cusco,2025-04-07,3,1664.0,
V2710,Perú,64,F,Arequipa,Arequipa,2025-01-09,1,642.0,Bus
V2711,Perú,60,M,Huaraz,Áncash,2024-11-14,7,142.0,Bus
V2712,Colombia,27,F,Cusco Ciudad,Cusco,2025-04-22,1,1295.0,Tren
V2713,España,56,M,Huaraz,Áncash,2024-10-26,10,2019.0,Auto
V2714,Argentina,41,M,Trujillo,La Libertad,2024-10-05,3,1194.0,Tren
V2715,Colombia,20,F,Machu Picchu,Cusco,2024-06-29,2,1184.0,Tren
V2716,España,56,M,Cusco Ciudad,Cusco,2024-04-16,2,1603.0,Auto
V2717,España,37,M,Trujillo,La Libertad,2024-09-12,2,1623.0,Bus
V2718,España,57,M,Lago Titicaca,Puno,2024-09-11,3,987.0,Desconocido
V2719,Argentina,59,F,Lago Titicaca,Puno,2025-03-02,3,1413.0,Tren
V2720,USA,22,F,Paracas,Ica,2024-02-25,1,1051.0,Desconocido
V2721,Brasil,40,M,Huaraz,Áncash,2025-02-04,10,1620.0,Avión
V2722,México,48,F,Cusco Ciudad,Cusco,2024-01-30,3,1161.0,Avión
V2723,Perú,65,M,Cusco Ciudad,Cusco,2025-01-19,4,529.0,Avión
V2724,Argentina,38,M,Lago Titicaca,Puno,2025-04-10,2,1211.0,Desconocido
V2725,México,73,F,Huaraz,Áncash,2025-09-17,3,682.0,Auto
V2726,México,31,M,Trujillo,La Libertad,2024-10-19,4,1496.0,Avión
V2727,México,49,F,Huaraz,Áncash,2024-02-12,7,1418.0,
V2728,Argentina,68,F,Huaraz,Áncash,2025-01-20,4,830.0,Bus
V2729,México,75,M,Trujillo,La Libertad,2024-10-23,10,1798.0,Desconocido
V2730,España,69,M,Arequipa,Arequipa,2025-05-04,3,1781.0,Desconocido
V2731,Colombia,57,F,Paracas,Ica,2025-06-02,3,2108.0,Tren
V2732,Chile,28,M,Huaraz,Áncash,2025-04-21,5,1108.0,Avión
V2733,Chile,18,F,Cusco Ciudad,Cusco,2025-04-06,7,1034.0,Tren
V2734,Chile,34,F,Cusco Ciudad,Cusco,2024-06-01,10,1969.0,NA
V2735,México,65,M,Huaraz,Áncash,2025-02-18,7,683.0,Avión
V2736,Colombia,45,F,Lago Titicaca,Puno,2025-05-29,5,2218.0,
V2737,Chile,67,F,Paracas,Ica,2025-02-10,5,1595.0,Bus
V2738,Argentina,26,M,Arequipa,Arequipa,2024-03-07,5,1845.0,NA
V2739,USA,18,F,Paracas,Ica,2024-02-01,7,820.0,Tren
V2740,México,51,F,Cusco Ciudad,Cusco,2024-03-11,4,1576.0,Tren
V2741,,52,M,Cusco Ciudad,Cusco,2025-02-17,4,831.0,NA
V2742,México,66,M,Arequipa,Arequipa,2024-03-07,1,949.0,Bus
V2743,Perú,36,F,Huaraz,Áncash,2025-01-25,2,453.0,Tren
V2744,USA,23,F,Huaraz,Áncash,2025-02-02,2,1257.0,Desconocido
V2745,USA,27,M,Arequipa,Arequipa,2024-01-29,7,1200.0,Auto
V2746,Perú,76,M,Machu Picchu,Cusco,2024-12-09,2,826.0,Tren
V2747,España,63,F,Arequipa,Arequipa,2024-12-15,3,1727.0,Avión
V2748,,19,M,Machu Picchu,Cusco,2024-10-06,3,1328.0,Tren
V2749,Chile,78,M,Paracas,Ica,2025-07-11,7,1529.0,
V2750,México,39,M,Cusco Ciudad,Cusco,2025-08-17,2,1669.0,NA
V2751,Brasil,31,F,Machu Picchu,Cusco,2025-03-09,3,1442.0,
V2752,Perú,76,F,Lago Titicaca,Puno,2024-09-18,2,591.0,Desconocido
V2753,España,27,F,Cusco Ciudad,Cusco,2025-06-05,3,1338.0,Avión
V2754,Brasil,31,M,Machu Picchu,Cusco,2024-01-10,10,2139.0,Desconocido
V2755,México,74,M,Lago Titicaca,Puno,2024-08-09,3,1254.0,Desconocido
V2756,México,48,M,Cusco Ciudad,Cusco,2024-06-22,3,1231.0,Desconocido
V2757,USA,69,F,Lago Titicaca,Puno,2025-05-15,3,1891.0,Avión
V2758,España,57,F,Lago Titicaca,Puno,2025-09-15,4,1163.0,Auto
V2759,Chile,22,M,Huaraz,Áncash,2024-12-26,3,1412.0,Bus
V2760,Brasil,26,F,Paracas,Ica,2025-08-17,5,1012.0,Bus
V2761,Chile,15,M,Machu Picchu,Cusco,2024-07-08,10,1275.0,
V2762,México,57,M,Arequipa,Arequipa,2025-07-19,3,1022.0,Tren
V2763,Brasil,77,M,Lago Titicaca,Puno,2024-07-24,1,1657.0,
V2764,Colombia,60,M,Paracas,Ica,2025-01-23,5,1875.0,
V2765,Argentina,27,F,Machu Picchu,Cusco,2025-09-30,7,1310.0,Auto
V2766,Perú,74,M,Lago Titicaca,Puno,2025-01-22,7,1427.0,Avión
V2767,Brasil,51,F,Arequipa,Arequipa,2025-01-27,5,904.0,
V2768,España,47,F,Arequipa,Arequipa,2025-09-01,7,1366.0,Desconocido
V2769,Colombia,21,F,Paracas,Ica,2024-08-07,1,1529.0,Desconocido
V2770,Colombia,68,M,Lago Titicaca,Puno,2025-06-25,5,1109.0,Avión
V2771,México,75,F,Paracas,Ica,2024-02-29,3,1283.0,Tren
V2772,Argentina,16,F,Trujillo,La Libertad,2025-09-30,1,1594.0,Auto
V2773,Brasil,63,F,Trujillo,La Libertad,2024-07-09,1,923.0,Bus
V2774,Perú,59,F,Cusco Ciudad,Cusco,2025-08-01,3,510.0,Auto
V2775,Perú,74,M,Arequipa,Arequipa,2024-12-09,4,178.0,
V2776,Argentina,41,M,Trujillo,La Libertad,2024-10-18,2,1762.0,Tren
V2777,USA,23,M,Machu Picchu,Cusco,2024-03-18,4,969.0,Tren
V2778,Colombia,43,M,Trujillo,La Libertad,2025-03-10,4,1342.0,Tren
V2779,Argentina,40,M,Arequipa,Arequipa,2024-10-08,3,1579.0,
V2780,Chile,56,M,Arequipa,Arequipa,2024-12-06,2,1359.0,Desconocido
V2781,Argentina,76,F,Paracas,Ica,2024-01-16,5,842.0,Auto
V2782,Perú,72,F,Arequipa,Arequipa,2024-12-08,3,1244.0,Tren
V2783,USA,40,F,Arequipa,Arequipa,2025-09-08,2,1319.0,NA
V2784,Colombia,61,F,Paracas,Ica,2025-08-10,7,1619.0,NA
V2785,Colombia,59,M,Lago Titicaca,Puno,2024-05-27,5,1184.0,NA
V2786,Brasil,36,F,Paracas,Ica,2024-12-09,3,1047.0,Avión
V2787,España,42,M,Trujillo,La Libertad,2025-07-08,3,1764.0,Bus
V2788,Perú,31,M,Cusco Ciudad,Cusco,2025-05-24,2,1014.0,Avión
V2789,Argentina,66,F,Huaraz,Áncash,2024-05-01,2,1716.0,Tren
V2790,USA,24,M,Machu Picchu,Cusco,2024-03-08,3,1301.0,Avión
V2791,Perú,17,F,Paracas,Ica,2024-12-10,2,854.0,Desconocido
V2792,Argentina,20,M,Huaraz,Áncash,2024-08-19,2,867.0,Avión
V2793,España,64,F,Cusco Ciudad,Cusco,2024-06-23,5,1347.0,Auto
V2794,México,58,M,Cusco Ciudad,Cusco,2025-01-21,2,1234.0,
V2795,USA,64,F,Huaraz,Áncash,2024-02-14,3,1129.0,Bus
V2796,Brasil,58,F,Huaraz,Áncash,2024-12-14,2,1473.0,
V2797,,36,F,Trujillo,La Libertad,2024-10-18,1,1569.0,Avión
V2798,Colombia,68,F,Paracas,Ica,2025-03-21,3,1738.0,Desconocido
V2799,España,72,F,Arequipa,Arequipa,2024-08-16,3,1575.0,Desconocido
V2800,Colombia,76,F,Lago Titicaca,Puno,2025-03-22,1,1653.0,Desconocido
V2801,USA,52,M,Arequipa,Arequipa,2025-01-15,5,1756.0,
V2802,Colombia,71,F,Cusco Ciudad,Cusco,2024-01-22,7,1187.0,
V2803,Argentina,53,F,Machu Picchu,Cusco,2025-04-23,1,1766.0,Bus
V2804,España,27,M,Lago Titicaca,Puno,2024-03-23,5,1319.0,Desconocido
V2805,Argentina,51,M,Lago Titicaca,Puno,2024-01-10,1,1502.0,Desconocido
V2806,Brasil,60,M,Huaraz,Áncash,2024-04-22,1,1248.0,
V2807,España,15,M,Paracas,Ica,2024-09-21,2,1936.0,NA
V2808,España,51,F,Lago Titicaca,Puno,2024-11-30,1,1315.0,Bus
V2809,Perú,35,F,Trujillo,La Libertad,2024-06-03,4,870.0,Tren
V2810,Chile,17,F,Huaraz,Áncash,2024-03-17,2,1756.0,Tren
V2811,Chile,76,M,Huaraz,Áncash,2024-04-10,2,2132.0,Desconocido
V2812,Chile,58,M,Arequipa,Arequipa,2024-07-27,2,1889.0,Tren
V2813,España,44,F,Machu Picchu,Cusco,2024-03-15,5,1107.0,Auto
V2814,Argentina,50,F,Arequipa,Arequipa,2025-02-17,1,873.0,Avión
V2815,Colombia,45,F,Lago Titicaca,Puno,2024-07-22,7,1980.0,Bus
V2816,Perú,47,F,Lago Titicaca,Puno,2025-01-07,2,793.0,Avión
V2817,Perú,63,F,Cusco Ciudad,Cusco,2025-09-08,4,582.0,Desconocido
V2818,Perú,52,M,Lago Titicaca,Puno,2024-05-28,5,1224.0,
V2819,Brasil,20,F,Trujillo,La Libertad,2025-08-17,10,1730.0,Avión
V2820,USA,39,M,Lago Titicaca,Puno,2025-08-23,3,1620.0,Bus
V2821,USA,75,F,Machu Picchu,Cusco,2024-06-19,3,1521.0,
V2822,Perú,79,F,Trujillo,La Libertad,2024-08-23,3,991.0,Avión
V2823,Chile,62,M,Cusco Ciudad,Cusco,2025-03-14,5,1187.0,Tren
V2824,Argentina,51,M,Lago Titicaca,Puno,2025-01-20,5,1815.0,Desconocido
V2825,Colombia,51,M,Paracas,Ica,2024-03-29,4,1540.0,Tren
V2826,USA,46,F,Huaraz,Áncash,2024-08-01,3,1350.0,Tren
V2827,Chile,49,M,Arequipa,Arequipa,2025-07-29,2,1990.0,Avión
V2828,Argentina,43,F,Cusco Ciudad,Cusco,2024-04-15,4,985.0,Avión
V2829,España,37,M,Huaraz,Áncash,2024-10-20,3,757.0,Bus
V2830,Colombia,16,F,Lago Titicaca,Puno,2024-07-27,7,772.0,Bus
V2831,Chile,42,F,Lago Titicaca,Puno,2024-03-17,7,1568.0,Avión
V2832,USA,68,F,Huaraz,Áncash,2025-04-12,1,1577.0,Avión
V2833,Argentina,21,F,Lago Titicaca,Puno,2024-11-27,7,2308.0,NA
V2834,Perú,53,F,Arequipa,Arequipa,2024-01-02,5,1294.0,Bus
V2835,Brasil,29,M,Machu Picchu,Cusco,2025-04-29,5,1738.0,Avión
V2836,Chile,23,F,Trujillo,La Libertad,2025-01-17,4,686.0,NA
V2837,Brasil,76,M,Arequipa,Arequipa,2024-10-02,4,2251.0,Bus
V2838,Argentina,54,F,Trujillo,La Libertad,2025-06-03,1,1100.0,Tren
V2839,España,37,M,Arequipa,Arequipa,2025-08-22,1,760.0,
V2840,Brasil,26,F,Machu Picchu,Cusco,2024-05-12,10,462.0,Auto
V2841,España,48,M,Trujillo,La Libertad,2024-03-31,5,1161.0,Avión
V2842,Colombia,30,F,Paracas,Ica,2024-02-27,1,1537.0,Bus
V2843,Perú,79,F,Cusco Ciudad,Cusco,2025-05-19,2,853.0,Bus
V2844,Perú,64,F,Lago Titicaca,Puno,2025-02-07,5,690.0,Avión
V2845,Perú,33,F,Huaraz,Áncash,2024-11-26,2,1167.0,Bus
V2846,USA,26,F,Arequipa,Arequipa,2025-01-31,5,1184.0,Tren
V2847,España,24,M,Machu Picchu,Cusco,2024-07-05,3,1017.0,Tren
V2848,Perú,45,M,Huaraz,Áncash,2024-07-21,5,1242.0,Tren
V2849,Brasil,15,M,Huaraz,Áncash,2025-02-10,3,637.0,Tren
V2850,USA,48,M,Huaraz,Áncash,2024-01-31,7,1972.0,Auto
V2851,Chile,71,M,Machu Picchu,Cusco,2025-06-27,4,1393.0,Avión
V2852,España,46,F,Arequipa,Arequipa,2024-04-04,7,1885.0,Bus
V2853,Brasil,28,F,Cusco Ciudad,Cusco,2024-03-19,7,575.0,Bus
V2854,España,58,M,Arequipa,Arequipa,2025-01-20,10,1398.0,
V2855,Argentina,19,F,Paracas,Ica,2024-03-07,3,1686.0,Desconocido
V2856,México,57,M,Lago Titicaca,Puno,2024-11-17,1,1675.0,Tren
V2857,España,24,M,Paracas,Ica,2024-08-23,5,1638.0,Avión
V2858,USA,64,F,Machu Picchu,Cusco,2024-10-20,2,1320.0,Tren
V2859,España,68,M,Machu Picchu,Cusco,2024-12-21,2,593.0,Bus
V2860,USA,76,F,Huaraz,Áncash,2025-02-20,4,1486.0,Desconocido
V2861,México,48,F,Paracas,Ica,2025-07-13,1,1492.0,Desconocido
V2862,México,77,M,Paracas,Ica,2024-08-28,4,1727.0,Bus
V2863,USA,38,F,Huaraz,Áncash,2024-05-03,2,1360.0,Tren
V2864,Brasil,50,F,Huaraz,Áncash,2024-05-01,1,1598.0,Desconocido
V2865,México,53,F,Cusco Ciudad,Cusco,2024-05-20,7,975.0,Auto
V2866,México,35,M,Machu Picchu,Cusco,2024-11-06,3,1387.0,Auto
V2867,México,71,F,Paracas,Ica,2024-03-24,3,1399.0,Desconocido
V2868,Chile,17,M,Machu Picchu,Cusco,2024-11-06,10,738.0,Bus
V2869,USA,76,M,Machu Picchu,Cusco,2024-06-28,3,1742.0,Auto
V2870,México,39,M,Trujillo,La Libertad,2025-04-20,3,1063.0,
V2871,Colombia,52,M,Arequipa,Arequipa,2025-01-05,2,1825.0,Auto
V2872,Brasil,47,M,Paracas,Ica,2024-09-05,5,862.0,Bus
V2873,Colombia,63,F,Cusco Ciudad,Cusco,2024-11-15,7,1487.0,NA
V2874,México,58,M,Lago Titicaca,Puno,2024-11-21,1,1731.0,Avión
V2875,Chile,56,M,Trujillo,La Libertad,2025-07-13,5,2052.0,Bus
V2876,México,73,F,Huaraz,Áncash,2025-02-15,2,2058.0,Tren
V2877,USA,54,M,Huaraz,Áncash,2024-04-21,3,1305.0,Desconocido
V2878,USA,21,M,Lago Titicaca,Puno,2025-05-17,5,1072.0,
V2879,Colombia,68,F,Arequipa,Arequipa,2025-08-04,4,1032.0,Avión
V2880,Chile,27,F,Machu Picchu,Cusco,2024-01-18,1,1375.0,Tren
V2881,Argentina,51,M,Trujillo,La Libertad,2024-11-09,3,1124.0,Tren
V2882,México,26,F,Cusco Ciudad,Cusco,2024-04-16,4,1570.0,Tren
V2883,Argentina,66,M,Cusco Ciudad,Cusco,2024-11-23,3,2129.0,
V2884,USA,64,F,Paracas,Ica,2024-07-07,3,927.0,Tren
V2885,USA,52,M,Arequipa,Arequipa,2024-12-06,3,1142.0,Bus
V2886,Perú,53,F,Arequipa,Arequipa,2025-05-08,10,620.0,Desconocido
V2887,USA,23,M,Cusco Ciudad,Cusco,2024-04-25,2,1515.0,Auto
V2888,Brasil,32,M,Trujillo,La Libertad,2025-06-16,7,1616.0,
V2889,USA,49,M,Machu Picchu,Cusco,2025-02-27,3,1794.0,
V2890,Brasil,60,M,Cusco Ciudad,Cusco,2024-08-25,2,1619.0,Tren
V2891,Brasil,48,M,Lago Titicaca,Puno,2024-07-08,2,1305.0,Avión
V2892,Chile,44,F,Cusco Ciudad,Cusco,2025-02-17,2,1410.0,Auto
V2893,Colombia,47,M,Cusco Ciudad,Cusco,2024-06-17,5,1281.0,Auto
V2894,Brasil,64,F,Machu Picchu,Cusco,2025-01-25,7,800.0,Auto
V2895,USA,61,M,Arequipa,Arequipa,2025-06-01,3,1024.0,Bus
V2896,Colombia,63,M,Machu Picchu,Cusco,2024-09-02,4,1407.0,
V2897,Perú,51,M,Lago Titicaca,Puno,2025-03-17,1,685.0,Tren
V2898,Brasil,21,M,Cusco Ciudad,Cusco,2025-07-01,3,1133.0,Bus
V2899,Brasil,49,M,Trujillo,La Libertad,2024-03-08,5,819.0,Avión
V2900,Brasil,54,M,Paracas,Ica,2024-02-28,3,789.0,Tren
V2901,Colombia,78,M,Paracas,Ica,2024-03-04,1,1530.0,Bus
V2902,Colombia,62,M,Trujillo,La Libertad,2024-04-07,3,1724.0,Tren
V2903,Argentina,47,M,Cusco Ciudad,Cusco,2025-06-04,5,1880.0,Tren
V2904,Perú,49,F,Machu Picchu,Cusco,2024-04-17,4,1304.0,Tren
V2905,Argentina,52,F,Huaraz,Áncash,2025-08-06,4,1157.0,Bus
V2906,Perú,54,F,Trujillo,La Libertad,2024-06-18,2,656.0,Auto
V2907,USA,36,F,Arequipa,Arequipa,2025-01-12,3,1120.0,Desconocido
V2908,Colombia,25,M,Trujillo,La Libertad,2025-05-01,7,1990.0,Avión
V2909,México,46,M,Cusco Ciudad,Cusco,2025-01-27,7,1563.0,Tren
V2910,Argentina,32,F,Machu Picchu,Cusco,2025-04-11,5,1939.0,Desconocido
V2911,México,45,M,Lago Titicaca,Puno,2024-05-14,7,1389.0,Auto
V2912,Brasil,48,M,Arequipa,Arequipa,2025-06-02,3,1002.0,Auto
V2913,España,45,F,Machu Picchu,Cusco,2025-03-14,5,947.0,Desconocido
V2914,Argentina,66,F,Paracas,Ica,2024-10-23,10,962.0,Auto
V2915,Colombia,28,M,Machu Picchu,Cusco,2025-09-29,3,1087.0,Desconocido
V2916,Colombia,19,M,Trujillo,La Libertad,2024-12-14,5,1482.0,Desconocido
V2917,Perú,63,F,Lago Titicaca,Puno,2024-11-01,4,934.0,Auto
V2918,México,75,M,Lago Titicaca,Puno,2025-09-01,7,1506.0,Tren
V2919,Chile,48,F,Cusco Ciudad,Cusco,2025-07-02,2,1754.0,Tren
V2920,,72,M,Trujillo,La Libertad,2024-09-25,7,1150.0,Avión
V2921,USA,46,F,Lago Titicaca,Puno,2024-09-20,3,1288.0,Desconocido
V2922,Colombia,62,F,Trujillo,La Libertad,2024-08-11,1,1508.0,Desconocido
V2923,México,41,M,Lago Titicaca,Puno,2025-08-13,7,1982.0,Bus
V2924,Argentina,20,M,Lago Titicaca,Puno,2025-06-25,2,1400.0,
V2925,Colombia,37,M,Lago Titicaca,Puno,2024-08-06,1,1382.0,Auto
V2926,Argentina,38,M,Huaraz,Áncash,2025-08-31,1,1605.0,Avión
V2927,Colombia,75,M,Huaraz,Áncash,2025-02-25,1,1061.0,Avión
V2928,Argentina,78,M,Lago Titicaca,Puno,2024-05-02,2,978.0,
V2929,USA,63,F,Lago Titicaca,Puno,2024-02-02,3,1419.0,Tren
V2930,Perú,54,F,Machu Picchu,Cusco,2024-01-06,3,189.0,
V2931,Chile,44,F,Trujillo,La Libertad,2025-01-23,2,1576.0,Desconocido
V2932,México,28,M,Arequipa,Arequipa,2024-10-22,5,2114.0,Auto
V2933,Perú,61,M,Cusco Ciudad,Cusco,2024-07-26,2,794.0,Avión
V2934,USA,25,M,Cusco Ciudad,Cusco,2024-10-21,2,1588.0,
V2935,USA,23,F,Paracas,Ica,2024-02-13,2,1970.0,Avión
V2936,Colombia,39,M,Lago Titicaca,Puno,2025-07-08,2,1279.0,Bus
V2937,Colombia,19,F,Huaraz,Áncash,2024-03-14,2,248.0,Tren
V2938,Brasil,48,M,Arequipa,Arequipa,2025-02-18,7,1217.0,Tren
V2939,Perú,52,F,Huaraz,Áncash,2024-04-20,10,298.0,Desconocido
V2940,Colombia,32,M,Arequipa,Arequipa,2024-09-03,3,2103.0,Avión
V2941,Brasil,45,F,Arequipa,Arequipa,2025-08-17,2,2161.0,Avión
V2942,Perú,43,F,Cusco Ciudad,Cusco,2024-12-09,5,837.0,Desconocido
V2943,Chile,75,M,Arequipa,Arequipa,2025-08-31,2,1269.0,Avión
V2944,Chile,19,F,Trujillo,La Libertad,2024-02-24,7,1010.0,Tren
V2945,México,57,M,Arequipa,Arequipa,2024-08-23,1,1197.0,
V2946,Argentina,27,M,Cusco Ciudad,Cusco,2024-06-30,5,604.0,Bus
V2947,Colombia,51,M,Lago Titicaca,Puno,2025-08-21,3,1303.0,Desconocido
V2948,España,40,M,Machu Picchu,Cusco,2024-03-08,3,1404.0,Auto
V2949,USA,30,F,Cusco Ciudad,Cusco,2024-08-23,7,1201.0,Bus
V2950,España,50,F,Trujillo,La Libertad,2025-03-03,2,1965.0,Bus
